296213.569	2779697.392	6.040	41782.44539666
296214.364	2779695.515	6.040	41782.44540823
296215.161	2779693.650	6.030	41782.44541980
296215.975	2779691.733	6.050	41782.44543138
296216.851	2779689.763	6.040	41782.44544295
296217.791	2779687.753	6.010	41782.44545453
296218.700	2779685.668	6.020	41782.44546610
296219.594	2779683.534	6.030	41782.44547767
296220.518	2779681.407	6.040	41782.44548925
296221.497	2779679.288	6.040	41782.44550082
296222.501	2779677.171	6.050	41782.44551240
296223.513	2779675.052	6.060	41782.44552397
296224.568	2779672.932	6.060	41782.44553554
296225.618	2779670.807	6.070	41782.44554712
296226.710	2779668.691	6.070	41782.44555869
296227.811	2779666.556	6.060	41782.44557027
296228.893	2779664.458	6.070	41782.44558184
296229.915	2779662.442	6.090	41782.44559341
296230.889	2779660.489	6.110	41782.44560499
